epoch,accuracy,loss,val_accuracy,val_loss
0,0.27691665291786194,1.882700800895691,0.33588743209838867,1.6799473762512207
1,0.2879584729671478,1.7261130809783936,0.3533017635345459,1.622880220413208
2,0.2953777611255646,1.7037456035614014,0.35943159461021423,1.6584960222244263
3,0.30095091462135315,1.6944830417633057,0.3806074261665344,1.5835661888122559
4,0.30492180585861206,1.6861835718154907,0.40011143684387207,1.5778526067733765
5,0.3077780604362488,1.6811041831970215,0.37907496094703674,1.6009074449539185
6,0.31112194061279297,1.6740140914916992,0.4042908847332001,1.5937309265136719
7,0.3150928318500519,1.6717860698699951,0.40387293696403503,1.5677696466445923
8,0.31338605284690857,1.6701641082763672,0.3810253441333771,1.5614862442016602
9,0.31519731879234314,1.664293885231018,0.4146001636981964,1.5761648416519165
10,0.3147793412208557,1.6676479578018188,0.4189189076423645,1.5307291746139526
11,0.3222334384918213,1.6556273698806763,0.4063805937767029,1.5359299182891846
12,0.3217109739780426,1.6551436185836792,0.40707719326019287,1.5839358568191528
13,0.3220941126346588,1.6584532260894775,0.3865979313850403,1.5865792036056519
14,0.32366156578063965,1.655218243598938,0.42142659425735474,1.5255227088928223
15,0.3222334384918213,1.6543761491775513,0.4154360592365265,1.564139485359192
16,0.3233829140663147,1.6497350931167603,0.41223183274269104,1.5546222925186157
17,0.32327842712402344,1.6499314308166504,0.4013652801513672,1.5429723262786865
18,0.3277021050453186,1.6485878229141235,0.4126497507095337,1.53915536403656
19,0.32481104135513306,1.6522237062454224,0.419058233499527,1.533218502998352
20,0.3250200152397156,1.6470831632614136,0.4081917107105255,1.5537446737289429
21,0.3265874683856964,1.6482199430465698,0.3964892625808716,1.5537583827972412
22,0.3297223746776581,1.6423219442367554,0.41780439019203186,1.5592495203018188
23,0.3287819027900696,1.6449506282806396,0.41209250688552856,1.5380480289459229
24,0.32557734847068787,1.6457836627960205,0.4061019718647003,1.5416737794876099
25,0.3308718502521515,1.6418540477752686,0.41418221592903137,1.5259984731674194
26,0.3312550187110901,1.6390870809555054,0.40317636728286743,1.5607404708862305
27,0.3333100974559784,1.6385293006896973,0.40791305899620056,1.5764789581298828
28,0.330732524394989,1.6391090154647827,0.419476181268692,1.5228430032730103
29,0.3339022696018219,1.6364479064941406,0.419476181268692,1.5174074172973633
0,0.266501784324646,1.9281200170516968,0.30858176946640015,1.680361270904541
1,0.2860426902770996,1.7436178922653198,0.37196990847587585,1.6477035284042358
2,0.29997560381889343,1.713599443435669,0.35706326365470886,1.6183029413223267
3,0.3128287196159363,1.691217064857483,0.3849261701107025,1.5859653949737549
4,0.32648298144340515,1.667930006980896,0.3983003497123718,1.5604530572891235
5,0.3366888463497162,1.6580573320388794,0.39453887939453125,1.5700018405914307
6,0.33533039689064026,1.6551212072372437,0.39607131481170654,1.560837745666504
7,0.33585286140441895,1.65012526512146,0.400390088558197,1.5589593648910522
8,0.34316766262054443,1.6435747146606445,0.39523544907569885,1.5566741228103638
9,0.3481486737728119,1.636853814125061,0.37991082668304443,1.5719186067581177
10,0.34281933307647705,1.6347696781158447,0.38687655329704285,1.5537539720535278
11,0.3466508686542511,1.6313096284866333,0.41306769847869873,1.537299394607544
12,0.3496116101741791,1.6251367330551147,0.3977431058883667,1.5424795150756836
13,0.35121390223503113,1.6252058744430542,0.41710782051086426,1.5424940586090088
14,0.3527117073535919,1.6206215620040894,0.4288102388381958,1.5152841806411743
15,0.35048243403434753,1.6198569536209106,0.4102814197540283,1.5237998962402344
16,0.3569612205028534,1.6139448881149292,0.4055447280406952,1.528915286064148
17,0.3536521792411804,1.6164891719818115,0.3989969491958618,1.5224330425262451
18,0.35710054636001587,1.6079628467559814,0.40944552421569824,1.5242379903793335
19,0.3551151156425476,1.6146937608718872,0.4247701168060303,1.5135184526443481
20,0.35800620913505554,1.6106435060501099,0.42072999477386475,1.5134186744689941
21,0.35591626167297363,1.606982707977295,0.4201727509498596,1.510231614112854
22,0.3648681640625,1.6008635759353638,0.4147394895553589,1.525808334350586
23,0.36270856857299805,1.5998833179473877,0.41933685541152954,1.5076589584350586
24,0.35877251625061035,1.6049888134002686,0.42560601234436035,1.4967412948608398
25,0.36361420154571533,1.5958504676818848,0.41585400700569153,1.5137920379638672
26,0.3644849956035614,1.5994141101837158,0.41864028573036194,1.4981824159622192
27,0.3623950779438019,1.5962656736373901,0.40930622816085815,1.5184154510498047
28,0.36079278588294983,1.6035189628601074,0.4218445122241974,1.4975192546844482
29,0.3633703589439392,1.5905382633209229,0.4260239601135254,1.5044057369232178
