epoch,accuracy,loss,val_accuracy,val_loss
0,0.2506182789802551,2.352994203567505,0.342713862657547,1.6974543333053589
1,0.3109477758407593,1.775212049484253,0.37127333879470825,1.6140869855880737
2,0.3400675654411316,1.6848469972610474,0.3943995535373688,1.5682752132415771
3,0.35898149013519287,1.6358119249343872,0.4067985415458679,1.5395561456680298
4,0.3765021562576294,1.6069276332855225,0.41794371604919434,1.5142147541046143
5,0.39081820845603943,1.5706416368484497,0.426720529794693,1.492427110671997
6,0.40325334668159485,1.5447638034820557,0.4352187216281891,1.4784055948257446
7,0.41453900933265686,1.5222508907318115,0.44093063473701477,1.467195749282837
8,0.417081743478775,1.5073074102401733,0.4430203437805176,1.4567334651947021
9,0.4325821101665497,1.4830485582351685,0.449986070394516,1.447736382484436
10,0.4421958327293396,1.4576597213745117,0.4520757794380188,1.435144305229187
11,0.44606220722198486,1.4452881813049316,0.4586235582828522,1.4277114868164062
12,0.4536208212375641,1.4314401149749756,0.4562552273273468,1.4207541942596436
13,0.45933330059051514,1.4152326583862305,0.46099191904067993,1.4159334897994995
14,0.46873801946640015,1.3969041109085083,0.46238505840301514,1.4117810726165771
15,0.4741370379924774,1.3788179159164429,0.4668431282043457,1.4040979146957397
16,0.4824967682361603,1.3652974367141724,0.4680969715118408,1.3942064046859741
17,0.48793062567710876,1.3504364490509033,0.4704653024673462,1.3962225914001465
18,0.49029919505119324,1.3409717082977295,0.4725550413131714,1.394308090209961
19,0.49935561418533325,1.3271682262420654,0.47575926780700684,1.387959599494934
20,0.5083075165748596,1.3072731494903564,0.476734459400177,1.3883941173553467
21,0.5068445205688477,1.2974897623062134,0.48216772079467773,1.3773757219314575
22,0.5080984830856323,1.289110541343689,0.4864864945411682,1.3709039688110352
23,0.5212650895118713,1.2781851291656494,0.48467540740966797,1.3653948307037354
24,0.5274304151535034,1.2536518573760986,0.4887155294418335,1.3659684658050537
25,0.5314361453056335,1.245750904083252,0.4915018081665039,1.371350646018982
26,0.5382632613182068,1.2323157787322998,0.4916411340236664,1.3653197288513184
27,0.5391340851783752,1.2212409973144531,0.4935915172100067,1.3638652563095093
28,0.5440454483032227,1.2085286378860474,0.49456673860549927,1.3652547597885132
29,0.5485736131668091,1.1963931322097778,0.4984675347805023,1.3618518114089966
