epoch,accuracy,loss,val_accuracy,val_loss
0,0.27712562680244446,1.9594099521636963,0.34313178062438965,1.6295841932296753
1,0.2988261580467224,1.7012965679168701,0.41794371604919434,1.5627505779266357
2,0.33487755060195923,1.6499813795089722,0.43326830863952637,1.5682584047317505
3,0.33585286140441895,1.6440646648406982,0.43744775652885437,1.5209845304489136
4,0.34543174505233765,1.6291186809539795,0.44190582633018494,1.5001760721206665
5,0.34696435928344727,1.617583155632019,0.4533296227455139,1.5227322578430176
6,0.35748371481895447,1.598911166191101,0.45110058784484863,1.4757124185562134
7,0.35929498076438904,1.5983033180236816,0.4591808319091797,1.4769423007965088
8,0.36117592453956604,1.5987132787704468,0.44887155294418335,1.4660680294036865
9,0.3608624339103699,1.5900548696517944,0.4491501748561859,1.5001704692840576
10,0.3641366958618164,1.5871220827102661,0.46001672744750977,1.4645873308181763
11,0.3688390254974365,1.5812222957611084,0.46071329712867737,1.4395700693130493
12,0.3708244860172272,1.5808395147323608,0.453468918800354,1.49235999584198
13,0.3708244860172272,1.5715441703796387,0.4725550413131714,1.4211046695709229
14,0.3737155497074127,1.563612461090088,0.46363890171051025,1.4424502849578857
15,0.371660441160202,1.5678563117980957,0.47088325023651123,1.4395387172698975
16,0.3714166283607483,1.566935658454895,0.4589022099971771,1.4742786884307861
17,0.374272882938385,1.5660682916641235,0.4710225760936737,1.441340684890747
18,0.3717997968196869,1.5643796920776367,0.45458343625068665,1.449526071548462
19,0.3776516020298004,1.561138391494751,0.46238505840301514,1.4450745582580566
20,0.3794977068901062,1.5559133291244507,0.4591808319091797,1.4306498765945435
21,0.37960222363471985,1.549169659614563,0.47366955876350403,1.4236934185028076
22,0.3827371299266815,1.5519559383392334,0.46712175011634827,1.4241665601730347
23,0.3760841488838196,1.5536166429519653,0.46921148896217346,1.4469587802886963
24,0.3830854296684265,1.5493531227111816,0.46099191904067993,1.4491627216339111
25,0.3824584484100342,1.5432441234588623,0.4554193317890167,1.4302575588226318
26,0.3861158490180969,1.538202166557312,0.4632209539413452,1.4317843914031982
27,0.38242363929748535,1.5435372591018677,0.46071329712867737,1.441511869430542
28,0.3834337592124939,1.5400851964950562,0.4680969715118408,1.4395469427108765
29,0.3863945007324219,1.5332075357437134,0.4526330530643463,1.4654287099838257
