epoch,accuracy,loss,val_accuracy,val_loss
0,0.2976734936237335,2.455014228820801,0.34299248456954956,1.6678634881973267
1,0.37576478719711304,1.6213079690933228,0.3753134608268738,1.6063772439956665
2,0.40362340211868286,1.5459524393081665,0.3765672743320465,1.6028908491134644
3,0.42377981543540955,1.4992448091506958,0.36904430389404297,1.6150799989700317
4,0.43880802392959595,1.458106517791748,0.38673725724220276,1.6131609678268433
5,0.44775766134262085,1.429693579673767,0.37921425700187683,1.6173217296600342
6,0.4583704471588135,1.4106210470199585,0.40373364090919495,1.5924100875854492
7,0.46215227246284485,1.3937816619873047,0.395792692899704,1.607322096824646
8,0.4697950780391693,1.376858115196228,0.3893842399120331,1.6350688934326172
9,0.47543808817863464,1.3581490516662598,0.3970465362071991,1.6391842365264893
10,0.4795762896537781,1.350603461265564,0.3949568271636963,1.6258420944213867
11,0.4860904812812805,1.3328444957733154,0.40387293696403503,1.6827690601348877
12,0.4914563000202179,1.3234810829162598,0.3955140709877014,1.6689802408218384
13,0.4929610788822174,1.3139950037002563,0.4125104546546936,1.6873968839645386
14,0.499435693025589,1.298250675201416,0.396210640668869,1.682880163192749
15,0.5020889043807983,1.2930827140808105,0.396210640668869,1.7211138010025024
16,0.5027422904968262,1.2886618375778198,0.4176650941371918,1.6980373859405518
17,0.5081675052642822,1.280893325805664,0.3963499665260315,1.742002010345459
18,0.5076923370361328,1.274861454963684,0.4040122628211975,1.7283529043197632
19,0.5129789113998413,1.2679762840270996,0.3886876702308655,1.7714552879333496
20,0.5146816968917847,1.2651700973510742,0.4069378674030304,1.7850853204727173
21,0.5162063241004944,1.2532905340194702,0.40234047174453735,1.7844915390014648
22,0.517216145992279,1.2526171207427979,0.41446083784103394,1.7714835405349731
23,0.5214335322380066,1.2402775287628174,0.39175257086753845,1.8062676191329956
24,0.5227007269859314,1.2415313720703125,0.41292840242385864,1.8437161445617676
25,0.523195743560791,1.238233208656311,0.4062412977218628,1.806389331817627
26,0.5264033079147339,1.2227272987365723,0.4033156931400299,1.828796148300171
27,0.5276111364364624,1.2265232801437378,0.4146001636981964,1.8118127584457397
28,0.5293337106704712,1.2241055965423584,0.4189189076423645,1.9011437892913818
29,0.5301257371902466,1.2189220190048218,0.4183616638183594,1.847769856452942
